Number,Algorithm,Size,Density,Time
420	BFS	100	0,2	2
421	DFS	100	0,2	3
422	BFS	100	0,2	3
423	DFS	100	0,2	3
424	BFS	100	0,2	3
425	DFS	100	0,2	3
426	BFS	100	0,2	3
427	DFS	100	0,2	3
428	BFS	100	0,2	3
429	DFS	100	0,2	3
430	BFS	100	0,2	3
431	DFS	100	0,2	2
432	BFS	100	0,2	3
433	DFS	100	0,2	2
434	BFS	100	0,2	3
435	DFS	100	0,2	3
436	BFS	100	0,2	3
437	DFS	100	0,2	3
438	BFS	100	0,2	3
439	DFS	100	0,2	2
440	BFS	100	0,4	3
441	DFS	100	0,4	2
442	BFS	100	0,4	3
443	DFS	100	0,4	2
444	BFS	100	0,4	3
445	DFS	100	0,4	3
446	BFS	100	0,4	3
447	DFS	100	0,4	3
448	BFS	100	0,4	3
449	DFS	100	0,4	2
450	BFS	100	0,4	3
451	DFS	100	0,4	2
452	BFS	100	0,4	2
453	DFS	100	0,4	2
454	BFS	100	0,4	2
455	DFS	100	0,4	2
456	BFS	100	0,4	2
457	DFS	100	0,4	2
458	BFS	100	0,4	2
459	DFS	100	0,4	2
460	BFS	100	0,4	2
461	DFS	100	0,4	2
462	BFS	100	0,4	2
463	DFS	100	0,4	2
464	BFS	100	0,4	2
465	DFS	100	0,4	2
466	BFS	100	0,4	2
467	DFS	100	0,4	2
468	BFS	100	0,4	2
469	DFS	100	0,4	2
470	BFS	100	0,4	2
471	DFS	100	0,4	2
472	BFS	100	0,4	2
473	DFS	100	0,4	2
474	BFS	100	0,4	2
475	DFS	100	0,4	2
476	BFS	100	0,4	2
477	DFS	100	0,4	2
478	BFS	100	0,4	2
479	DFS	100	0,4	2
480	BFS	100	0,6	2
481	DFS	100	0,6	2
482	BFS	100	0,6	2
483	DFS	100	0,6	2
484	BFS	100	0,6	2
485	DFS	100	0,6	2
486	BFS	100	0,6	2
487	DFS	100	0,6	2
488	BFS	100	0,6	2
489	DFS	100	0,6	2
490	BFS	100	0,6	2
491	DFS	100	0,6	2
492	BFS	100	0,6	2
493	DFS	100	0,6	2
494	BFS	100	0,6	2
495	DFS	100	0,6	2
496	BFS	100	0,6	2
497	DFS	100	0,6	2
498	BFS	100	0,6	2
499	DFS	100	0,6	2
500	BFS	100	0,6	2
501	DFS	100	0,6	2
502	BFS	100	0,6	2
503	DFS	100	0,6	2
504	BFS	100	0,6	2
505	DFS	100	0,6	2
506	BFS	100	0,6	2
507	DFS	100	0,6	2
508	BFS	100	0,6	2
509	DFS	100	0,6	2
510	BFS	100	0,6	2
511	DFS	100	0,6	2
512	BFS	100	0,6	2
513	DFS	100	0,6	2
514	BFS	100	0,6	2
515	DFS	100	0,6	2
516	BFS	100	0,6	2
517	DFS	100	0,6	2
518	BFS	100	0,6	2
519	DFS	100	0,6	2
520	BFS	100	0,8	2
521	DFS	100	0,8	2
522	BFS	100	0,8	2
523	DFS	100	0,8	2
524	BFS	100	0,8	2
525	DFS	100	0,8	2
526	BFS	100	0,8	2
527	DFS	100	0,8	2
528	BFS	100	0,8	2
529	DFS	100	0,8	2
530	BFS	100	0,8	2
531	DFS	100	0,8	2
532	BFS	100	0,8	2
533	DFS	100	0,8	2
534	BFS	100	0,8	2
535	DFS	100	0,8	2
536	BFS	100	0,8	2
537	DFS	100	0,8	2
538	BFS	100	0,8	2
539	DFS	100	0,8	2
540	BFS	100	0,8	2
541	DFS	100	0,8	2
542	BFS	100	0,8	2
543	DFS	100	0,8	2
544	BFS	100	0,8	2
545	DFS	100	0,8	2
546	BFS	100	0,8	2
547	DFS	100	0,8	2
548	BFS	100	0,8	2
549	DFS	100	0,8	2
550	BFS	100	0,8	2
551	DFS	100	0,8	2
552	BFS	100	0,8	2
553	DFS	100	0,8	2
554	BFS	100	0,8	2
555	DFS	100	0,8	2
556	BFS	100	0,8	2
557	DFS	100	0,8	2
558	BFS	100	0,8	2
559	DFS	100	0,8	2
560	BFS	100	1	2
561	DFS	100	1	2
562	BFS	100	1	2
563	DFS	100	1	2
564	BFS	100	1	2
565	DFS	100	1	2
566	BFS	100	1	2
567	DFS	100	1	2
568	BFS	100	1	2
569	DFS	100	1	2
570	BFS	100	1	2
571	DFS	100	1	2
572	BFS	100	1	2
573	DFS	100	1	2
574	BFS	100	1	2
575	DFS	100	1	2
576	BFS	100	1	2
577	DFS	100	1	2
578	BFS	100	1	2
579	DFS	100	1	2
580	BFS	100	1	2
581	DFS	100	1	2
582	BFS	100	1	2
583	DFS	100	1	2
584	BFS	100	1	2
585	DFS	100	1	2
586	BFS	100	1	2
587	DFS	100	1	2
588	BFS	100	1	2
589	DFS	100	1	2
590	BFS	100	1	2
591	DFS	100	1	2
592	BFS	100	1	2
593	DFS	100	1	2
594	BFS	100	1	2
595	DFS	100	1	2
596	BFS	100	1	2
597	DFS	100	1	2
598	BFS	100	1	2
599	DFS	100	1	2
600	BFS	150	0,2	7
601	DFS	150	0,2	7
602	BFS	150	0,2	7
603	DFS	150	0,2	7
604	BFS	150	0,2	7
605	DFS	150	0,2	7
606	BFS	150	0,2	7
607	DFS	150	0,2	7
608	BFS	150	0,2	7
609	DFS	150	0,2	7
610	BFS	150	0,2	7
611	DFS	150	0,2	7
612	BFS	150	0,2	7
613	DFS	150	0,2	7
614	BFS	150	0,2	7
615	DFS	150	0,2	7
616	BFS	150	0,2	7
617	DFS	150	0,2	7
618	BFS	150	0,2	8
619	DFS	150	0,2	7
620	BFS	150	0,2	7
621	DFS	150	0,2	7
622	BFS	150	0,2	7
623	DFS	150	0,2	7
624	BFS	150	0,2	7
625	DFS	150	0,2	7
626	BFS	150	0,2	7
627	DFS	150	0,2	7
628	BFS	150	0,2	7
629	DFS	150	0,2	7
630	BFS	150	0,2	7
631	DFS	150	0,2	7
632	BFS	150	0,2	7
633	DFS	150	0,2	7
634	BFS	150	0,2	7
635	DFS	150	0,2	7
636	BFS	150	0,2	7
637	DFS	150	0,2	7
638	BFS	150	0,2	7
639	DFS	150	0,2	7
640	BFS	150	0,4	7
641	DFS	150	0,4	7
642	BFS	150	0,4	7
643	DFS	150	0,4	7
644	BFS	150	0,4	7
645	DFS	150	0,4	7
646	BFS	150	0,4	7
647	DFS	150	0,4	7
648	BFS	150	0,4	7
649	DFS	150	0,4	7
650	BFS	150	0,4	7
651	DFS	150	0,4	7
652	BFS	150	0,4	7
653	DFS	150	0,4	7
654	BFS	150	0,4	7
655	DFS	150	0,4	7
656	BFS	150	0,4	7
657	DFS	150	0,4	7
658	BFS	150	0,4	7
659	DFS	150	0,4	7
660	BFS	150	0,4	8
661	DFS	150	0,4	7
662	BFS	150	0,4	7
663	DFS	150	0,4	7
664	BFS	150	0,4	7
665	DFS	150	0,4	7
666	BFS	150	0,4	7
667	DFS	150	0,4	7
668	BFS	150	0,4	7
669	DFS	150	0,4	7
670	BFS	150	0,4	7
671	DFS	150	0,4	7
672	BFS	150	0,4	7
673	DFS	150	0,4	7
674	BFS	150	0,4	7
675	DFS	150	0,4	7
676	BFS	150	0,4	7
677	DFS	150	0,4	7
678	BFS	150	0,4	9
679	DFS	150	0,4	7
680	BFS	150	0,6	7
681	DFS	150	0,6	7
682	BFS	150	0,6	7
683	DFS	150	0,6	7
684	BFS	150	0,6	7
685	DFS	150	0,6	7
686	BFS	150	0,6	7
687	DFS	150	0,6	7
688	BFS	150	0,6	7
689	DFS	150	0,6	7
690	BFS	150	0,6	7
691	DFS	150	0,6	7
692	BFS	150	0,6	7
693	DFS	150	0,6	7
694	BFS	150	0,6	7
695	DFS	150	0,6	7
696	BFS	150	0,6	7
697	DFS	150	0,6	7
698	BFS	150	0,6	7
699	DFS	150	0,6	7
700	BFS	150	0,6	7
701	DFS	150	0,6	7
702	BFS	150	0,6	7
703	DFS	150	0,6	7
704	BFS	150	0,6	7
705	DFS	150	0,6	7
706	BFS	150	0,6	7
707	DFS	150	0,6	7
708	BFS	150	0,6	7
709	DFS	150	0,6	7
710	BFS	150	0,6	7
711	DFS	150	0,6	7
712	BFS	150	0,6	7
713	DFS	150	0,6	7
714	BFS	150	0,6	7
715	DFS	150	0,6	7
716	BFS	150	0,6	7
717	DFS	150	0,6	7
718	BFS	150	0,6	7
719	DFS	150	0,6	7
720	BFS	150	0,8	7
721	DFS	150	0,8	7
722	BFS	150	0,8	7
723	DFS	150	0,8	7
724	BFS	150	0,8	7
725	DFS	150	0,8	7
726	BFS	150	0,8	7
727	DFS	150	0,8	7
728	BFS	150	0,8	7
729	DFS	150	0,8	7
730	BFS	150	0,8	7
731	DFS	150	0,8	7
732	BFS	150	0,8	7
733	DFS	150	0,8	7
734	BFS	150	0,8	7
735	DFS	150	0,8	7
736	BFS	150	0,8	7
737	DFS	150	0,8	7
738	BFS	150	0,8	8
739	DFS	150	0,8	7
740	BFS	150	0,8	7
741	DFS	150	0,8	7
742	BFS	150	0,8	7
743	DFS	150	0,8	7
744	BFS	150	0,8	7
745	DFS	150	0,8	7
746	BFS	150	0,8	7
747	DFS	150	0,8	7
748	BFS	150	0,8	7
749	DFS	150	0,8	7
750	BFS	150	0,8	7
751	DFS	150	0,8	7
752	BFS	150	0,8	7
753	DFS	150	0,8	7
754	BFS	150	0,8	7
755	DFS	150	0,8	7
756	BFS	150	0,8	7
757	DFS	150	0,8	7
758	BFS	150	0,8	7
759	DFS	150	0,8	7
760	BFS	150	1	7
761	DFS	150	1	7
762	BFS	150	1	7
763	DFS	150	1	7
764	BFS	150	1	7
765	DFS	150	1	7
766	BFS	150	1	7
767	DFS	150	1	7
768	BFS	150	1	7
769	DFS	150	1	7
770	BFS	150	1	7
771	DFS	150	1	7
772	BFS	150	1	7
773	DFS	150	1	7
774	BFS	150	1	7
775	DFS	150	1	7
776	BFS	150	1	7
777	DFS	150	1	7
778	BFS	150	1	7
779	DFS	150	1	7
780	BFS	150	1	8
781	DFS	150	1	7
782	BFS	150	1	7
783	DFS	150	1	7
784	BFS	150	1	7
785	DFS	150	1	7
786	BFS	150	1	7
787	DFS	150	1	7
788	BFS	150	1	7
789	DFS	150	1	7
790	BFS	150	1	7
791	DFS	150	1	7
792	BFS	150	1	7
793	DFS	150	1	7
794	BFS	150	1	7
795	DFS	150	1	7
796	BFS	150	1	7
797	DFS	150	1	7
798	BFS	150	1	8
799	DFS	150	1	7
800	BFS	170	0,2	10
801	DFS	170	0,2	10
802	BFS	170	0,2	10
803	DFS	170	0,2	10
804	BFS	170	0,2	10
805	DFS	170	0,2	10
806	BFS	170	0,2	10
807	DFS	170	0,2	10
808	BFS	170	0,2	10
809	DFS	170	0,2	10
810	BFS	170	0,2	10
811	DFS	170	0,2	10
812	BFS	170	0,2	10
813	DFS	170	0,2	11
814	BFS	170	0,2	10
815	DFS	170	0,2	11
816	BFS	170	0,2	11
817	DFS	170	0,2	11
818	BFS	170	0,2	11
819	DFS	170	0,2	11
820	BFS	170	0,2	11
821	DFS	170	0,2	11
822	BFS	170	0,2	11
823	DFS	170	0,2	11
824	BFS	170	0,2	11
825	DFS	170	0,2	11
